band,GALEX_FUV
219.538968167,5.92766e-19
219.78021978,9.88025e-19
220.0220022,1.13732e-18
220.264317181,1.1096e-18
220.507166483,1.01409e-18
220.750551876,8.74001e-19
220.994475138,6.28216e-19
221.238938053,2.45591e-19
221.483942414,2.15298e-19
221.729490022,2.56013e-19
221.975582686,2.22308e-19
222.222222222,1.6907e-19
222.469410456,1.08298e-19
222.71714922,4.71046e-20
222.965440357,6.28633e-21
223.214285714,3.87725e-20
223.463687151,1.10174e-19
223.713646532,1.97451e-19
223.964165733,3.14424e-19
224.215246637,4.85987e-19
224.466891134,7.39329e-19
224.719101124,1.08197e-18
224.971878515,1.48416e-18
225.225225225,1.87072e-18
225.479143179,2.13018e-18
225.733634312,2.15355e-18
225.988700565,1.94502e-18
226.244343891,1.2684e-18
226.500566251,6.39653e-21
226.757369615,7.16113e-19
227.014755959,8.55416e-19
227.272727273,5.42404e-19
227.531285552,8.97284e-20
227.790432802,9.24185e-20
228.050171038,9.01132e-20
228.310502283,9.23698e-20
228.571428571,1.03378e-19
228.832951945,4.46615e-20
229.095074456,1.44845e-19
229.357798165,2.76431e-19
229.621125144,2.58459e-19
229.885057471,1.23304e-19
230.149597238,4.51029e-20
230.414746544,1.90249e-19
230.680507497,2.42589e-19
230.946882217,2.72049e-19
231.213872832,3.15217e-19
231.481481481,3.59253e-19
231.749710313,3.67875e-19
232.018561485,2.66729e-19
232.288037166,3.86734e-20
232.558139535,2.9122e-19
232.82887078,3.032e-19
233.1002331,3.84485e-19
233.372228705,6.24889e-19
233.644859813,9.9337e-19
233.918128655,1.22501e-18
234.192037471,1.43506e-18
234.466588511,1.58875e-18
234.741784038,1.66556e-18
235.017626322,1.5368e-18
235.294117647,4.12587e-19
235.571260306,2.22981e-17
235.849056604,6.00406e-17
236.127508855,9.27699e-17
236.406619385,9.14851e-17
236.686390533,4.44564e-17
236.966824645,1.50724e-17
237.247924081,1.73193e-17
237.529691211,7.46498e-18
237.812128419,1.45725e-17
238.095238095,1.06955e-17
238.379022646,6.88841e-18
238.663484487,3.95713e-18
238.948626045,2.12778e-18
239.234449761,1.20578e-18
239.520958084,8.02199e-19
239.808153477,6.3263e-19
240.096038415,5.56607e-19
240.384615385,4.98173e-19
240.673886883,4.11718e-19
240.963855422,3.07508e-19
241.254523522,2.10232e-19
241.54589372,1.33745e-19
241.837968561,8.17661e-20
242.130750605,5.2153e-20
242.424242424,1.57289e-19
242.718446602,2.94011e-19
243.013365735,5.19135e-19
243.309002433,8.24639e-19
243.605359318,1.30253e-18
243.902439024,1.98725e-18
244.2002442,2.73438e-18
244.498777506,3.15651e-18
244.798041616,2.57241e-18
245.098039216,1.35132e-19
245.398773006,4.46372e-18
245.7002457,1.0589e-17
246.002460025,1.70624e-17
246.305418719,2.2336e-17
246.609124538,2.50585e-17
246.913580247,2.48283e-17
247.218788628,2.25672e-17
247.524752475,1.92563e-17
247.831474597,1.56997e-17
248.138957816,1.24654e-17
248.447204969,9.81186e-18
248.756218905,7.75394e-18
249.066002491,6.34031e-18
249.376558603,5.50533e-18
249.687890137,5.10487e-18
250.0,4.76694e-18
250.312891114,4.14597e-18
250.626566416,3.16975e-18
250.941028858,2.05519e-18
251.256281407,1.13991e-18
251.572327044,6.63765e-19
251.889168766,6.48846e-19
252.206809584,1.01035e-18
252.525252525,1.64045e-18
252.844500632,2.39691e-18
253.164556962,3.17998e-18
253.485424588,4.04285e-18
253.807106599,5.09922e-18
254.129606099,6.85635e-18
254.452926209,1.02788e-17
254.777070064,1.69967e-17
255.102040816,2.81616e-17
255.427841635,4.40244e-17
255.754475703,6.29488e-17
256.081946223,8.15393e-17
256.41025641,9.46177e-17
256.739409499,9.93476e-17
257.06940874,9.51397e-17
257.4002574,8.32377e-17
257.731958763,6.73764e-17
258.064516129,5.12704e-17
258.397932817,3.96144e-17
258.73221216,3.35064e-17
259.067357513,3.34115e-17
259.403372244,3.97905e-17
259.74025974,5.42099e-17
260.078023407,7.71458e-17
260.416666667,1.07548e-16
260.75619296,1.41215e-16
261.096605744,1.70277e-16
261.437908497,1.86423e-16
261.780104712,1.86642e-16
262.123197903,1.71885e-16
262.467191601,1.46594e-16
262.812089356,1.15773e-16
263.157894737,8.44339e-17
263.504611331,5.75548e-17
263.852242744,3.71288e-17
264.200792602,2.34364e-17
264.55026455,1.53131e-17
264.900662252,1.07122e-17
265.25198939,7.49726e-18
265.604249668,4.56283e-18
265.957446809,1.85372e-18
266.311584554,9.08828e-21
266.666666667,2.98994e-19
267.022696929,1.11438e-18
267.379679144,4.36539e-18
267.737617135,9.55957e-18
268.096514745,1.60781e-17
268.456375839,2.22697e-17
268.817204301,2.62378e-17
269.179004038,2.62799e-17
269.541778976,2.15538e-17
269.905533063,1.19815e-17
270.27027027,1.37294e-18
270.635994587,1.1928e-17
271.002710027,1.13584e-17
271.370420624,1.04587e-17
271.739130435,9.29651e-18
272.108843537,7.92285e-18
272.479564033,6.55395e-18
272.851296044,5.3568e-18
273.224043716,4.45921e-18
273.597811218,3.97598e-18
273.97260274,3.93819e-18
274.348422497,4.22975e-18
274.725274725,4.69222e-18
275.103163686,5.20239e-18
275.482093664,5.67061e-18
275.862068966,6.04678e-18
276.243093923,6.09617e-18
276.625172891,6.74572e-18
277.008310249,1.92211e-17
277.392510402,2.95724e-17
277.777777778,3.53558e-17
278.164116829,3.5168e-17
278.551532033,2.83443e-17
278.940027894,1.46096e-17
279.329608939,4.95769e-18
279.72027972,1.61977e-17
280.112044818,1.63652e-17
280.504908836,1.61198e-17
280.898876404,1.56556e-17
281.29395218,1.5186e-17
281.690140845,1.48839e-17
282.087447109,1.47068e-17
282.485875706,1.45476e-17
282.8854314,7.05947e-17
283.28611898,1.35671e-16
283.687943262,2.01329e-16
284.090909091,2.6459e-16
284.495021337,3.33521e-16
284.9002849,4.21489e-16
285.306704708,5.45828e-16
285.714285714,7.08679e-16
286.123032904,1.84018e-16
286.532951289,9.32262e-17
286.944045911,1.51104e-16
287.356321839,2.90989e-16
287.769784173,3.14981e-16
288.18443804,5.4393e-16
288.6002886,9.87788e-16
289.01734104,1.1129e-15
289.435600579,7.33429e-16
289.855072464,4.03149e-16
290.275761974,2.70484e-16
290.697674419,6.1661e-17
291.120815138,5.59324e-17
291.545189504,6.51155e-17
291.97080292,7.63949e-17
292.397660819,7.78682e-17
292.825768668,7.45058e-17
293.255131965,6.5555e-17
293.685756241,5.17597e-17
294.117647059,3.22636e-17
294.550810015,1.25951e-17
294.985250737,5.23079e-18
295.420974889,6.92358e-18
295.857988166,6.09934e-18
296.296296296,2.42397e-18
296.735905045,9.58423e-19
297.176820208,1.17735e-18
297.619047619,7.08207e-19
298.062593145,5.06412e-19
298.507462687,5.90522e-19
298.953662182,2.70178e-18
299.401197605,4.95081e-18
299.850074963,1.18012e-17
300.3003003,2.09244e-17
300.751879699,2.46949e-17
301.204819277,2.30085e-17
301.659125189,1.7877e-17
302.114803625,1.07842e-17
302.571860817,5.50478e-18
303.03030303,4.72973e-18
303.490136571,7.13895e-18
303.951367781,7.86911e-18
304.414003044,4.15046e-18
304.87804878,2.55285e-18
305.34351145,1.83244e-18
305.810397554,3.28024e-19
306.278713629,1.30381e-19
306.748466258,4.48642e-20
307.219662058,7.66539e-20
307.692307692,7.22816e-21
308.166409861,6.83584e-20
308.641975309,2.27271e-20
309.119010819,3.9712e-19
309.59752322,1.24977e-18
310.07751938,1.43076e-18
310.559006211,9.47454e-19
311.041990669,2.0307e-19
311.526479751,5.62771e-19
312.012480499,1.82865e-19
312.5,5.76577e-19
312.989045383,5.15933e-19
313.479623824,5.84661e-19
313.971742543,7.91791e-19
314.465408805,2.78399e-18
314.960629921,3.25454e-18
315.457413249,1.57895e-19
315.955766193,4.9552e-19
316.455696203,6.32054e-19
316.957210777,1.16162e-19
317.46031746,2.50016e-19
317.965023847,6.62574e-21
318.47133758,9.75056e-20
318.979266348,2.06208e-19
319.488817891,2.37211e-19
320.0,2.83969e-19
320.512820513,2.18321e-19
321.027287319,7.74937e-20
321.54340836,5.04578e-20
322.061191626,1.72567e-20
322.580645161,1.31661e-20
323.10177706,2.25008e-19
323.624595469,1.8676e-21
324.14910859,1.2687e-19
324.675324675,7.82337e-20
325.203252033,9.29735e-20
325.732899023,1.83959e-19
326.264274062,2.9786e-19
326.797385621,3.27125e-19
327.332242226,1.31233e-19
327.868852459,6.86196e-20
328.407224959,2.5842e-20
328.947368421,1.26817e-19
329.489291598,2.11993e-19
330.0330033,1.22103e-19
330.578512397,7.54667e-20
331.125827815,7.6656e-20
331.674958541,4.74927e-20
332.225913621,2.50065e-19
332.778702163,1.50835e-19
333.333333333,8.50813e-20
333.889816361,9.88446e-20
334.448160535,3.83624e-20
335.008375209,4.19298e-20
335.570469799,2.93795e-20
336.134453782,9.56628e-20
336.7003367,2.7039e-19
337.268128162,5.47189e-19
337.837837838,9.46206e-19
338.409475465,1.43803e-18
338.983050847,1.98838e-18
339.558573854,2.63313e-18
340.136054422,2.1458e-18
340.715502555,1.52162e-18
341.296928328,1.54008e-18
341.88034188,1.51257e-18
342.465753425,1.44121e-18
343.053173242,1.07221e-18
343.642611684,7.04084e-19
344.234079174,3.9031e-19
344.827586207,1.63145e-19
345.423143351,1.55031e-20
346.020761246,2.54406e-20
346.620450607,1.34006e-20
347.222222222,1.97356e-20
347.826086957,2.77592e-20
348.432055749,4.0277e-20
349.040139616,4.54426e-20
349.65034965,5.84852e-20
350.262697023,2.92918e-19
350.877192982,3.67027e-19
351.493848858,1.96746e-19
352.112676056,1.23395e-19
352.733686067,7.4095e-20
353.356890459,2.61581e-20
353.982300885,1.81214e-20
354.609929078,3.11272e-20
355.239786856,3.97971e-20
355.871886121,5.77358e-20
356.506238859,2.87013e-20
357.142857143,5.12114e-20
357.781753131,3.59235e-21
358.422939068,3.27278e-20
359.066427289,4.98055e-20
359.712230216,2.91757e-19
360.36036036,7.17296e-19
361.010830325,1.71234e-19
361.663652803,4.84665e-19
362.31884058,1.23424e-18
362.976406534,2.28424e-18
363.636363636,3.42406e-18
364.298724954,3.55823e-18
364.96350365,4.34297e-18
365.63071298,2.52834e-18
366.3003663,5.5437e-18
366.972477064,9.82304e-18
367.647058824,7.38708e-18
368.32412523,1.5566e-17
369.003690037,2.10533e-17
369.685767098,1.6821e-17
370.37037037,7.83439e-18
371.057513915,7.2113e-18
371.747211896,2.05046e-17
372.439478585,2.10818e-17
373.134328358,1.25495e-17
373.831775701,2.89343e-18
374.531835206,1.37624e-18
375.234521576,1.88185e-18
375.939849624,1.8813e-18
376.647834275,2.98586e-18
377.358490566,6.46955e-18
378.071833648,4.43348e-18
378.787878788,9.10979e-19
379.506641366,1.3715e-18
380.228136882,2.61746e-18
380.952380952,6.8565e-18
381.679389313,8.84347e-18
382.40917782,6.78187e-18
383.141762452,1.18275e-18
383.877159309,1.70467e-17
384.615384615,3.77329e-17
385.356454721,3.53442e-17
386.1003861,3.79689e-17
386.847195358,1.85991e-17
387.596899225,6.20768e-18
388.349514563,3.34824e-17
389.105058366,4.40934e-17
389.863547758,2.08723e-17
390.625,4.30815e-17
391.389432485,7.89656e-17
392.156862745,6.77339e-17
392.927308448,4.47848e-17
393.700787402,3.85374e-17
394.477317554,3.10678e-17
395.256916996,1.02813e-17
396.03960396,1.2642e-17
396.825396825,2.92158e-17
397.614314115,3.53409e-17
398.406374502,3.83977e-17
399.201596806,1.4806e-16
400.0,1.55937e-16
400.801603206,1.3345e-16
401.606425703,1.02142e-16
402.414486922,1.13464e-16
403.225806452,2.13311e-16
404.04040404,3.03646e-16
404.858299595,4.29253e-16
405.679513185,5.9534e-16
406.504065041,9.35791e-16
407.33197556,1.17573e-15
408.163265306,1.04077e-15
408.99795501,8.81819e-16
409.836065574,9.84312e-16
410.67761807,8.67513e-16
411.522633745,6.71882e-16
412.371134021,8.84998e-16
413.223140496,1.64751e-15
414.078674948,2.49559e-15
414.937759336,3.30656e-15
415.8004158,3.59835e-15
416.666666667,3.97927e-15
417.536534447,5.57654e-15
418.410041841,8.49048e-15
419.28721174,1.01742e-14
420.168067227,1.02851e-14
421.052631579,1.10499e-14
421.94092827,1.66457e-14
422.832980973,2.11368e-14
423.728813559,2.48063e-14
424.628450106,4.11397e-14
425.531914894,5.7062e-14
426.439232409,5.30392e-14
427.35042735,3.21097e-14
428.265524625,2.25598e-14
429.184549356,2.30321e-14
430.107526882,2.32552e-14
431.034482759,2.39487e-14
431.965442765,1.82947e-14
432.9004329,8.62562e-15
433.839479393,6.11271e-15
434.782608696,1.19277e-14
435.729847495,2.21262e-14
436.681222707,2.72013e-14
437.636761488,2.84873e-14
438.596491228,2.84304e-14
439.56043956,1.96435e-14
440.528634361,1.11126e-14
441.501103753,6.57979e-15
442.477876106,1.66527e-15
443.458980044,1.00388e-14
444.444444444,1.29781e-14
445.434298441,8.6662e-15
446.428571429,6.54107e-15
447.427293065,1.39083e-14
448.430493274,2.16575e-14
449.438202247,1.84392e-14
450.45045045,1.50131e-14
451.467268623,1.63448e-14
452.488687783,3.60503e-14
453.514739229,4.352e-14
454.545454545,4.64017e-14
455.580865604,3.15921e-14
456.621004566,3.4361e-14
457.66590389,3.92817e-14
458.71559633,3.45762e-14
459.770114943,2.34809e-14
460.829493088,6.55665e-15
461.893764434,3.38769e-15
462.962962963,1.09531e-14
464.03712297,9.40395e-15
465.11627907,2.52144e-17
466.2004662,1.38776e-14
467.289719626,2.18437e-14
468.384074941,2.00429e-14
469.483568075,9.5419e-15
470.588235294,4.41895e-15
471.698113208,1.06763e-14
472.813238771,1.14323e-14
473.933649289,1.27014e-14
475.059382423,3.41974e-14
476.19047619,2.24516e-14
477.326968974,6.97817e-16
478.468899522,2.18616e-14
479.616306954,1.84929e-14
480.769230769,1.34147e-14
481.927710843,2.21301e-14
483.09178744,2.26451e-14
484.261501211,2.06259e-14
485.436893204,1.73341e-14
486.618004866,1.28288e-14
487.804878049,8.27313e-15
488.997555012,4.90336e-15
490.196078431,2.20615e-15
491.4004914,8.84416e-16
492.610837438,4.25435e-16
493.827160494,7.35249e-17
495.04950495,1.16681e-15
496.277915633,3.05352e-15
497.512437811,3.75741e-15
498.753117207,1.34706e-15
500.0,5.55911e-15
501.253132832,8.07362e-15
502.512562814,9.70248e-15
503.778337531,1.19029e-14
505.050505051,1.32838e-14
506.329113924,1.57215e-14
507.614213198,1.77342e-14
508.905852417,2.03526e-14
510.204081633,2.21911e-14
511.508951407,2.26862e-14
512.820512821,2.42298e-14
514.138817481,2.61733e-14
515.463917526,3.14244e-14
516.795865633,3.72614e-14
518.134715026,4.47062e-14
519.480519481,4.261e-14
520.833333333,5.44542e-14
522.193211488,9.09105e-14
523.560209424,1.80188e-14
524.934383202,1.0827e-14
526.315789474,6.87137e-14
527.704485488,9.00565e-14
529.100529101,1.59076e-13
530.50397878,2.41558e-13
531.914893617,1.09443e-13
533.333333333,5.67942e-14
534.759358289,2.27987e-13
536.193029491,4.77954e-13
537.634408602,5.69346e-13
539.083557951,4.73885e-13
540.540540541,2.32517e-13
542.005420054,5.79268e-14
543.47826087,4.20422e-14
544.959128065,3.37504e-15
546.448087432,7.96499e-14
547.945205479,9.90162e-14
549.450549451,1.1519e-13
550.964187328,1.24778e-13
552.486187845,2.1841e-12
554.016620499,2.55937e-12
555.555555556,2.22049e-12
557.103064067,2.20257e-12
558.659217877,2.27198e-12
560.224089636,4.10913e-12
561.797752809,6.21473e-12
563.38028169,1.00185e-11
564.971751412,2.00852e-11
566.57223796,2.7484e-11
568.181818182,2.39491e-11
569.800569801,1.39328e-11
571.428571429,4.84516e-12
573.065902579,7.024e-12
574.712643678,8.75723e-12
576.368876081,2.79561e-11
578.034682081,2.50639e-11
579.710144928,1.32297e-11
581.395348837,1.74316e-11
583.090379009,2.14019e-11
584.795321637,3.1464e-11
586.51026393,3.46771e-11
588.235294118,2.23174e-11
589.970501475,5.57834e-12
591.715976331,1.16173e-12
593.471810089,2.208e-11
595.238095238,1.017e-10
597.014925373,3.20785e-10
598.80239521,8.22133e-10
600.600600601,1.51808e-09
602.409638554,2.30385e-09
604.229607251,2.41499e-09
606.060606061,1.55198e-09
607.902735562,7.6627e-10
609.756097561,3.98242e-10
611.620795107,1.58557e-10
613.496932515,7.49179e-11
615.384615385,8.56374e-11
617.283950617,8.59713e-11
619.19504644,4.34516e-11
621.118012422,2.05887e-11
623.052959502,1.33455e-11
625.0,1.894e-11
626.959247649,3.78637e-11
628.93081761,5.94481e-11
630.914826498,5.76304e-11
632.911392405,4.45691e-11
634.920634921,2.27155e-11
636.942675159,6.53167e-12
638.977635783,2.37033e-11
641.025641026,2.70019e-11
643.08681672,2.589e-11
645.161290323,5.10004e-11
647.249190939,1.08844e-10
649.350649351,2.32841e-10
651.465798046,2.96765e-10
653.594771242,1.58716e-10
655.737704918,3.7771e-11
657.894736842,9.14368e-11
660.066006601,7.89887e-11
662.251655629,3.28476e-10
664.451827243,1.22003e-10
666.666666667,1.98027e-10
668.89632107,2.71772e-10
671.140939597,6.15818e-10
673.400673401,9.82666e-10
675.675675676,7.31872e-10
677.966101695,1.20021e-10
680.272108844,1.95698e-10
682.593856655,5.79452e-10
684.931506849,1.14632e-09
687.285223368,7.44821e-10
689.655172414,4.60759e-10
692.041522491,6.10957e-10
694.444444444,5.3785e-10
696.864111498,3.52999e-10
699.300699301,1.2271e-10
701.754385965,1.25685e-09
704.225352113,8.92138e-10
706.713780919,8.30037e-10
709.219858156,1.31109e-09
711.743772242,1.51667e-09
714.285714286,6.28817e-10
716.845878136,5.50714e-10
719.424460432,3.84704e-10
722.02166065,1.69819e-09
724.637681159,1.63601e-09
727.272727273,3.6605e-10
729.927007299,3.05543e-10
732.600732601,6.76977e-10
735.294117647,1.15419e-09
738.007380074,1.0641e-09
740.740740741,1.37829e-09
743.494423792,1.0748e-09
746.268656716,1.75494e-09
749.063670412,1.47795e-09
751.879699248,1.95723e-09
754.716981132,6.04293e-09
757.575757576,7.03212e-09
760.456273764,3.05919e-09
763.358778626,6.4916e-10
766.283524904,4.84758e-09
769.230769231,1.8437e-08
772.200772201,3.48254e-08
775.19379845,3.54567e-08
778.210116732,3.18829e-08
781.25,3.42375e-08
784.31372549,4.14985e-08
787.401574803,2.6409e-08
790.513833992,1.2224e-08
793.650793651,1.50024e-08
796.812749004,2.652e-08
800.0,3.72056e-08
803.212851406,2.98511e-08
806.451612903,2.85166e-08
809.71659919,2.43766e-08
813.008130081,1.94782e-08
816.326530612,1.56056e-08
819.672131148,1.15941e-08
823.04526749,7.48893e-08
826.446280992,9.35793e-08
829.875518672,3.86515e-08
833.333333333,3.38752e-08
836.820083682,4.34211e-08
840.336134454,3.64062e-09
843.88185654,5.67418e-08
847.457627119,1.18778e-07
851.063829787,1.67915e-07
854.700854701,1.65618e-07
858.369098712,1.14957e-07
862.068965517,9.30612e-08
865.800865801,1.3394e-07
869.565217391,1.59481e-07
873.362445415,1.19321e-07
877.192982456,6.24488e-08
881.057268722,4.33598e-08
884.955752212,3.01992e-08
888.888888889,1.61566e-08
892.857142857,6.30107e-09
896.860986547,5.57066e-09
900.900900901,1.1706e-09
904.977375566,2.42902e-09
909.090909091,3.31229e-09
913.242009132,3.10117e-09
917.431192661,3.03508e-09
921.658986175,1.52782e-09
925.925925926,1.77493e-09
930.23255814,2.37269e-09
934.579439252,2.83246e-09
938.96713615,4.25222e-09
943.396226415,3.11945e-09
947.867298578,2.65821e-09
952.380952381,3.61536e-09
956.937799043,4.56939e-09
961.538461538,2.5074e-09
966.183574879,7.30274e-09
970.873786408,1.68068e-08
975.609756098,8.06784e-09
980.392156863,1.39135e-08
985.221674877,1.25015e-08
990.099009901,1.30256e-08
995.024875622,1.50372e-08
1000.0,1.27772e-08
1005.02512563,4.33075e-07
1010.1010101,3.1876e-07
1015.2284264,3.5101e-07
1020.40816327,4.27579e-07
1025.64102564,3.85894e-07
1030.92783505,3.18501e-07
1036.26943005,3.9225e-07
1041.66666667,3.87945e-07
1047.12041885,3.00634e-07
1052.63157895,3.76896e-07
1058.2010582,7.24841e-07
1063.82978723,8.92644e-07
1069.51871658,1.08897e-06
1075.2688172,1.69047e-06
1081.08108108,2.26214e-06
1086.95652174,2.09978e-06
1092.89617486,2.86134e-06
1098.9010989,4.82252e-06
1104.97237569,7.66736e-06
1111.11111111,1.10524e-05
1117.31843575,1.23121e-05
1123.59550562,1.10671e-05
1129.94350282,1.04151e-05
1136.36363636,1.24595e-05
1142.85714286,1.77801e-05
1149.42528736,2.66569e-05
1156.06936416,3.71285e-05
1162.79069767,4.97636e-05
1169.59064327,6.04005e-05
1176.47058824,6.57821e-05
1183.43195266,7.1615e-05
1190.47619048,8.64598e-05
1197.60479042,0.000120509
1204.81927711,0.000161402
1212.12121212,0.000190993
1219.51219512,0.000247029
1226.99386503,0.000323218
1234.56790123,0.000339242
1242.23602484,0.000306158
1250.0,0.0002687
1257.86163522,0.000212766
1265.82278481,0.000180499
1273.88535032,0.000163091
1282.05128205,0.000155502
1290.32258065,0.000166632
1298.7012987,0.000193975
1298.96615284,4.70743e-05
1299.24968331,4.6981e-05
1299.53164879,6.12229e-05
1299.81373669,8.85295e-05
1300.09594708,0.000126372
1300.37828004,0.000171207
1300.66073565,0.000218814
1300.94500645,0.000264705
1301.22770834,0.000304553
1301.51053312,0.00033461
1301.79348088,0.000352069
1302.07655168,0.000355331
1302.36144177,0.000344164
1302.64475966,0.000319725
1302.92820084,0.000284448
1303.2117654,0.000241811
1303.49545341,0.000196005
1303.77926496,0.000151527
1304.0649007,0.00011275
1304.3489603,8.35014e-05
1304.63314368,6.66971e-05
1304.91745092,6.40568e-05
1305.2018821,7.59407e-05
1305.4864373,0.000101314
1305.77282164,0.000137845
1306.05762587,0.00018213
1306.34255437,0.000230022
1306.62760721,0.000277026
1306.91278448,0.000318735
1307.18954248,0.000222629
1307.19979503,0.000351253
1307.48522215,0.00037157
1307.77077394,0.000377855
1308.05645048,0.000369629
1308.34225187,0.000347812
1308.62817817,0.00031464
1308.91594273,0.000273444
1309.20211986,0.000228335
1309.48842216,0.000183804
1309.7748497,0.000144293
1310.06140258,0.000113763
1310.34808086,9.53194e-05
1310.63660241,9.09029e-05
1310.92353252,0.000101109
1311.21058829,0.000125125
1311.4977698,0.00016081
1311.78507713,0.0002049
1312.07423191,0.000253318
1312.3617919,0.00030157
1312.64947796,0.000345173
1312.93729018,0.000380089
1313.22522863,0.000403116
1313.51329341,0.000412189
1313.80321067,0.000406589
1314.0915291,0.000387004
1314.37997411,0.000355471
1314.66854577,0.000315174
1314.95724417,0.000270142
1315.24606939,0.000224861
1315.53675215,0.000183841
1315.78947368,0.000272909
1315.82583203,0.000151183
1316.11503898,0.000130183
1316.4043731,0.000123015
1316.69383445,0.000130521
1316.98342313,0.000152128
1317.27487443,0.000185905
1317.56471878,0.000228746
1317.85469071,0.00027667
1318.1447903,0.000325202
1318.43501763,0.000369807
1318.72711184,0.000406326
1319.01759569,0.000431374
1319.30820755,0.00044267
1319.59894749,0.000439257
1319.8898156,0.000421592
1320.18081196,0.000391506
1320.47368032,0.00035203
1320.76493422,0.000307095
1321.05631663,0.000261166
1321.34782764,0.000218801
1321.63946733,0.000184216
1321.93123578,0.00016088
1322.22488136,0.000151176
1322.51690838,0.000156169
1322.80906442,0.000175508
1323.10134956,0.00020745
1323.3937639,0.000249031
1323.68805967,0.000296348
1323.98073343,0.000344935
1324.27353664,0.000390189
1324.50331126,0.000314598
1324.56646939,0.000427816
1324.85953177,0.000454243
1325.15272385,0.000466962
1325.44780254,0.000464773
1325.74125508,0.000447903
1326.03483759,0.000417981
1326.32855015,0.000377887
1326.62239286,0.000331474
1326.91636579,0.0002832
1327.21223053,0.000237702
1327.50646496,0.000199343
1327.80082988,0.000171804
1328.09532537,0.00015772
1328.38995153,0.000158432
1328.68470843,0.000173857
1328.98136237,0.000202494
1329.27638182,0.000241567
1329.57153228,0.000287298
1329.86681384,0.000335261
1330.16222659,0.000380817
1330.45954073,0.000419552
1330.75521689,0.000447709
1331.05102451,0.000462547
1331.34696366,0.000462606
1331.64303444,0.000447849
1331.93923693,0.000419663
1332.23734608,0.000380734
1332.53381305,0.000334782
1332.83041199,0.000286208
1333.127143,0.000239668
1333.33333333,0.000306971
1333.42400617,0.000199629
1333.72100157,0.000169934
1334.01990891,0.000153436
1334.31716986,0.00015172
1334.61456331,0.000164953
1334.91208936,0.000191861
1335.2097481,0.000229856
1335.50932319,0.000275283
1335.80724836,0.000323768
1336.10530648,0.000370641
1336.40349764,0.000411385
1336.70182192,0.000442069
1337.00027943,0.000459727
1337.30065862,0.000462646
1337.59938363,0.000450529
1337.89824214,0.000424524
1338.19723421,0.000387118
1338.49635996,0.000341896
1338.79561946,0.000293198
1339.09680599,0.0002457
1339.39633407,0.00020397
1339.69599618,0.000172022
1339.99579241,0.000152935
1340.29572285,0.000148556
1340.59758478,0.000159321
1340.8977847,0.000184213
1341.1981191,0.000220861
1341.49858807,0.000265767
1341.7991917,0.000314642
1342.09993008,0.000362821
1342.28187919,0.000305697
1342.40260533,0.000405709
1342.70361429,0.000439224
1343.00475827,0.000460193
1343.30603735,0.000466654
1343.60745165,0.000458048
1343.90900123,0.00043527
1344.21249311,0.000400587
1344.51431437,0.000357417
1344.8162712,0.000310002
1345.11836369,0.000262998
1345.42059193,0.000221026
1345.72476699,0.000188231
1346.02726782,0.000167874
1346.32990468,0.000162026
1346.63267766,0.000171361
1346.93558685,0.000195092
1347.23863234,0.000231048
1347.54363009,0.000275879
1347.84694928,0.000325376
1348.15040505,0.000374882
1348.45399749,0.000419732
1348.7577267,0.000455708
1349.06159276,0.000479442
1349.36741656,0.000488741
1349.67155743,0.0004828
1349.97583543,0.000462279
1350.28025067,0.000429239
1350.58480322,0.000386947
1350.88949319,0.000339559
1351.19614639,0.000291723
1351.35135135,0.000337174
1351.50111229,0.000248131
1351.80621588,0.000213064
1352.11145725,0.000189985
1352.41683651,0.000181201
1352.7241836,0.000187643
1353.02983972,0.000208773
1353.335634,0.000242638
1353.64156654,0.000286056
1353.94763743,0.000334921
1354.25384676,0.000384602
1354.56202946,0.000430384
1354.86851678,0.000467925
1355.17514284,0.000493674
1355.48190771,0.000505217
1355.78881149,0.000501502
1356.09585428,0.00048295
1356.404876,0.00045141
1356.71219793,0.000409983
1357.01965914,0.000362725
1357.32725975,0.000314256
1357.63499983,0.000269311
1357.9447235,0.000232292
1358.25274367,0.000206832
1358.56090361,0.000195455
1358.8692034,0.000199322
1359.17764316,0.000218123
1359.48622297,0.000250104
1359.79679197,0.000292232
1360.10565301,0.000340486
1360.41465439,0.000390248
1360.54421769,0.000358225
1360.7237962,0.000436737
1361.03307855,0.00047548
1361.34250152,0.000502734
1361.65391932,0.000515853
1361.96362468,0.00051354
1362.27347095,0.000495977
1362.58345824,0.000464804
1362.89358663,0.000422971
1363.20385623,0.000374447
1363.51612631,0.000323845
1363.82667945,0.00027598
1364.13737409,0.000235402
1364.44821032,0.000205963
1364.75918824,0.000190444
1365.07217137,0.000190289
1365.3834338,0.000205464
1365.69483822,0.000234459
1366.00638471,0.000274438
1366.31807338,0.000321501
1366.62990432,0.00037107
1366.94374616,0.000418318
1367.25586279,0.000458643
1367.56812199,0.000488102
1367.88052384,0.000503796
1368.19306846,0.000504147
1368.50575594,0.000489049
1368.82046003,0.000459882
1369.13343438,0.000419377
1369.44655187,0.000371352
1369.75981262,0.00032035
1369.8630137,0.000340433
1379.31034483,0.000306452
1388.88888889,0.000272734
1398.6013986,0.000284875
1408.45070423,0.000303999
1418.43971631,0.000323155
1428.57142857,0.000345081
1438.84892086,0.000347053
1449.27536232,0.000375367
1459.8540146,0.000498802
1470.58823529,0.000638214
1481.48148148,0.000660774
1492.53731343,0.000605958
